SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,110.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.01908,13.232383,12.623549,37.35,13.34,13.28,0.742977849536464
0.0,117.0,0.0,0.0,14.0,0.0,97.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,351.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.58899,1.2549878,-8.135623,40.17,1.17,-7.68,0.7432285738982949
0.0,460.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.743855,0.5307901,1.3586965,34.32,0.62,1.82,0.74343996011662
0.0,0.0,0.0,0.0,129.0,0.0,32.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.843025,-3.542883,-13.779544,46.75,-3.02,-14.3,0.7435958666348536
0.0,0.0,0.0,0.0,37.0,0.0,350.0,80.0,670.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.95521,14.807784,30.887867,51.4,15.34,31.16,0.7450817771169901
0.0,46.0,0.0,0.0,0.0,650.0,0.0,0.0,250.0,0.0,0.0,0.0,16.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.563717,9.512815,24.828167,49.49,10.25,24.91,0.7453669224062489
0.0,0.0,0.0,0.0,240.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,360.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.21947,-20.08792,16.868958,50.49,-20.33,17.52,0.7454162326568643
0.0,0.0,0.0,0.0,35.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.21719,16.609838,14.806462,50.57,17.02,15.32,0.7459413480015147
0.0,8.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,697.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.94367,-9.82669,-32.0699,56.84,-9.24,-31.62,0.7465670961532155
0.0,0.0,0.0,0.0,4.0,0.0,0.0,720.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.633907,40.267117,51.743855,59.88,39.57,51.85,0.7468600605293736
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.77369,42.664776,17.920616,38.21,42.18,17.84,0.7478316521391597
0.0,38.0,0.0,0.0,900.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.8054,-28.519815,3.6660051,37.63,-27.89,3.3,0.749261443589035
0.0,0.0,0.0,121.0,85.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,756.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,63.137806,-34.94968,-11.430284,63.23,-34.35,-10.99,0.7496438103797697
0.0,35.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.469337,3.6838613,-20.3276,30.23,3.75,-19.62,0.7499034557466153
0.0,17.0,0.0,0.0,231.0,0.0,330.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.5133,-30.224293,25.284233,53.67,-30.33,26.01,0.7499772896211334
0.0,30.0,0.0,0.0,372.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.746906,-30.529846,-1.1731895,57.88,-29.81,-1.01,0.7500155312781159
0.0,17.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,253.0,0.0,0.0,540.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.181675,25.071735,20.63239,56.0,24.72,21.27,0.7505140031633828
0.0,254.0,0.0,0.0,0.0,392.0,0.0,135.0,0.0,0.0,0.0,0.0,95.0,0.0,119.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.99454,2.1261387,4.749835,36.22,1.41,4.75,0.7507904709443118
0.0,6.0,0.0,0.0,0.0,0.0,655.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.88251,4.562993,62.213608,75.51,4.92,62.42,0.7508653447299306
0.0,4.0,0.0,0.0,0.0,0.0,242.0,54.0,0.0,4.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,81.34395,-0.71264213,48.060253,82.09,-0.66,48.13,0.7511516900089407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,750.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.482037,49.118263,-1.9129237,50.05,49.61,-1.96,0.7527307949367645
7.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,400.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.229755,38.603054,50.374584,61.71,38.85,50.9,0.7534447180518595
0.0,33.0,0.0,0.0,290.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.959812,-34.746243,22.30712,52.48,-34.63,22.84,0.7537038376952104
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,127.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.87036,31.09515,20.334867,45.61,31.77,20.55,0.7546473045031417
0.0,8.0,0.0,0.0,0.0,0.0,133.0,160.0,0.0,43.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.00699,5.800764,30.75793,67.39,6.45,30.71,0.7553161072156799
0.0,70.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.200665,6.981529,18.266235,46.19,7.28,18.96,0.7553197445270521
0.0,145.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.925556,4.690954,8.902864,40.02,4.75,9.65,0.7553923225374441
0.0,0.0,0.0,730.0,0.0,38.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.291534,1.366147,-25.3048,32.62,1.55,-25.96,0.7556312203421455
0.0,50.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,180.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.35735,6.607315,-23.637129,35.22,6.26,-22.98,0.755851115624346
0.0,23.0,0.0,625.0,0.0,8.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.298126,-8.971404,-28.41832,41.41,-8.64,-29.09,0.757297052916074
0.0,0.0,0.0,0.0,110.0,0.0,150.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.905495,-27.100296,22.749277,67.15,-26.44,23.03,0.758009907311274
0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,76.0,516.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.720707,30.351904,20.031693,56.02,31.01,20.26,0.7581497904972176
0.0,0.0,0.0,508.0,0.0,0.0,34.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,146.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.193047,-5.168083,-28.172169,37.84,-4.81,-28.34,0.7582477478086799
0.0,73.0,0.0,0.0,400.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.717564,-24.429564,13.036544,39.07,-25.07,13.24,0.7587915945528553
0.0,41.0,0.0,143.0,88.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.95609,-9.616897,-17.44835,45.53,-9.41,-17.9,0.7590566067342175
0.0,0.0,0.0,246.0,0.0,24.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.569637,-6.2268553,-25.666702,45.74,-5.92,-26.34,0.7592848241726189
0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,780.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.534573,26.305439,15.26538,38.47,26.36,16.02,0.7593405104355421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.330467,51.870823,39.33891,51.88,51.26,39.38,0.7600748654752724
0.0,0.0,0.0,195.0,0.0,0.0,8.0,0.0,0.0,0.0,585.0,78.0,0.0,0.0,119.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.842857,9.165596,-31.832449,35.26,8.69999999999999,-31.4,0.7601313878498471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,287.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.155876,19.391325,-36.63708,42.47,19.61,-35.98,0.7604263125175332
0.0,98.0,0.0,0.0,0.0,0.0,464.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.35863,-1.8458985,17.993038,39.84,-1.72,18.57,0.7618735881567338
0.0,0.0,0.0,0.0,0.0,63.0,221.0,376.0,0.0,0.0,0.0,49.0,0.0,0.0,291.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.74729,29.763645,57.024944,71.14,29.96,57.65,0.7638519193700272
11.0,0.0,0.0,0.0,105.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,69.838104,-43.81444,44.012875,70.29,-43.71,44.62,0.7640151063277291
0.0,56.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,320.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.87048,4.274269,19.385887,52.54,4.45,19.71,0.764321972552665
0.0,35.0,0.0,0.0,240.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,682.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.591053,-23.63972,-2.7272146,56.3,-23.91,-2.82,0.7643727846877881
0.0,100.0,0.0,310.0,0.0,0.0,60.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,127.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.078352,-2.087216,-12.7956505,31.56,-2.27,-12.23,0.7650851688060836
5.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,169.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.127914,30.203829,55.976307,70.75,30.51,56.3,0.7651852505621862
0.0,14.0,0.0,755.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.779896,-16.497095,-28.830265,44.72,-15.92,-29.33,0.765742315374714
16.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.754364,-19.68232,-32.095272,61.27,-19.8,-31.54,0.7668482265449899
0.0,0.0,0.0,10.0,427.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.461296,-48.376816,0.089062065,63.91,-48.13,0.66,0.7669572147752447
0.0,0.0,0.0,560.0,0.0,52.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.29348,-7.518291,-26.158834,38.77,-6.94,-26.33,0.7686283281599636
0.0,33.0,0.0,0.0,153.0,0.0,792.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.221706,-17.303167,25.04565,44.7,-17.4,25.64,0.769020604257587
33.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.358124,-5.677671,-31.295166,38.29,-5.63,-32.06,0.769340232260067
0.0,0.0,0.0,400.0,0.0,0.0,5.0,0.0,0.0,0.0,110.0,44.0,0.0,0.0,440.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.80969,-7.257747,-35.99582,46.68,-6.63,-35.57,0.7695502174883355
0.0,0.0,0.0,970.0,0.0,0.0,30.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.340866,-7.510451,-23.786081,34.77,-7.02,-23.95,0.7702593416915516
0.0,0.0,0.0,0.0,109.0,0.0,1056.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,62.749073,-42.224895,52.997498,63.11,-41.89,53.59,0.770378090611746
0.0,42.0,0.0,0.0,731.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.42532,-24.853043,3.308857,39.05,-24.21,3.11,0.770657340696163
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,43.0,519.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.026993,32.11581,23.276426,61.51,31.71,23.68,0.7712556956794768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,297.0,0.0,0.0,362.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.61907,25.067842,-22.198648,46.93,25.39,-21.57,0.7717920448970579
0.0,0.0,0.0,0.0,0.0,19.0,474.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.85968,-2.4330375,70.44026,86.55,-1.74,70.58,0.7718351946983977
0.0,0.0,0.0,0.0,4.0,0.0,1093.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.645935,2.992265,81.65581,78.63,3.1,82.42,0.7719138189233329
0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,232.0,0.0,138.0,0.0,568.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.203312,17.88951,-11.538405,49.85,17.83,-11.12,0.7725347317448472
0.0,0.0,0.0,0.0,116.0,0.0,630.0,144.0,0.0,10.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.90625,-29.949472,43.14661,59.27,-29.55,43.7,0.7733902553393579
0.0,143.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,528.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.174507,3.091013,-1.9319708,46.72,3.62,-2.08,0.774146230985431
0.0,6.0,0.0,0.0,585.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.348785,-49.003166,5.5272,56.27,-49.55,6.07,0.7745101319580944
0.0,0.0,0.0,0.0,62.0,60.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,72.68955,-31.452076,48.56541,72.9,-30.71,48.64,0.7749377625023439
0.0,0.0,0.0,180.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.318504,-33.47549,-17.344015,62.07,-33.47,-17.54,0.7766504720594586
0.0,7.0,0.0,192.0,0.0,0.0,530.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.143192,-31.271183,18.741339,46.2,-31.47,19.49,0.7766910628672562
0.0,0.0,0.0,250.0,0.0,0.0,19.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.995586,-17.724936,-28.188467,56.61,-17.91,-27.75,0.7771784015393818
0.0,250.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.577347,-0.5232445,-2.1535983,42.29,-0.23,-2.05,0.7775599831371184
0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,427.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.730568,3.8013783,-37.538677,46.39,3.51,-37.83,0.7775737273759953
0.0,37.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.9064,17.87554,20.422367,41.42,18.08,20.97,0.7781336642754488
0.0,0.0,0.0,0.0,77.0,59.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.185234,-33.912212,49.647404,69.12,-33.26,50.07,0.7798872227442273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,336.0,0.0,0.0,198.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.58036,49.857403,24.248835,53.96,50.23,24.82,0.7805029092793095
0.0,0.0,0.0,0.0,412.0,0.0,278.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.781357,-38.465267,18.922295,52.08,-38.55,19.64,0.7819644632531996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0,0.0,338.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.34462,51.54641,29.724102,46.44,52.28,29.98,0.7827745733838274
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.406467,39.21425,17.146338,38.02,38.54,17.05,0.7831023227385964
0.0,110.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,270.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.582314,7.999591,9.844995,43.15,8.19,10.35,0.7832969197968791
0.0,170.0,0.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,760.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.519253,-2.0090396,-6.656753,46.22,-2.3,-6.46,0.7838471592887238
0.0,88.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.59096,13.301632,13.192231,43.15,12.92,13.59,0.7851032142037233
0.0,0.0,0.0,0.0,0.0,10.0,0.0,655.0,515.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.273785,44.366184,51.163433,61.68,44.55,51.81,0.7853966799906437
0.0,50.0,0.0,0.0,0.0,0.0,800.0,0.0,291.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.478104,4.6792574,23.175407,43.57,5.04,23.87,0.7880603000648808
0.0,10.0,0.0,0.0,234.0,0.0,510.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.225258,-34.236156,31.419474,53.88,-34.22,31.86,0.7893109338075394
0.0,10.0,0.0,0.0,265.0,413.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.94146,-23.154997,18.282383,54.71,-22.98,18.24,0.7893506708955204
0.0,114.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.744255,8.977266,11.819249,40.53,8.93,11.75,0.7902054485147316
0.0,0.0,0.0,0.0,354.0,0.0,615.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.060535,-54.253212,34.05697,54.25,-54.48,34.79,0.7903572193243785
0.0,0.0,0.0,0.0,46.0,0.0,8.0,0.0,0.0,0.0,224.0,323.0,0.0,0.0,421.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.932518,16.11282,-17.458979,47.43,16.66,-17.74,0.7911179711203672
0.0,0.0,0.0,0.0,144.0,29.0,0.0,0.0,0.0,79.0,0.0,58.0,0.0,0.0,730.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.25072,-12.631146,-9.46905,58.46,-12.08,-8.94,0.7921202125248947
0.0,14.0,0.0,665.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.13404,-22.058828,-14.161951,39.82,-21.4,-14.47,0.7921935310792044
0.0,82.0,0.0,0.0,0.0,685.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.240726,-0.87074167,20.608528,47.99,-0.61,20.58,0.7938582316812482
0.0,0.0,0.0,0.0,500.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,30.0,0.0,280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.05218,-29.50319,7.788789,47.6,-30.02,8.03999999999999,0.7939181183877433
0.0,0.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.666283,0.27968144,-36.917187,38.19,0.59,-36.36,0.7959898443879421
0.0,0.0,0.0,0.0,540.0,0.0,139.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.31541,-40.281124,16.715855,51.66,-40.36,17.43,0.7968480649153822
0.0,237.0,0.0,0.0,308.0,46.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.41876,-8.905977,0.7629555,35.86,-9.15,1.38,0.7968595802097418
0.0,46.0,0.0,0.0,202.0,653.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.214504,-12.767904,16.286444,44.73,-12.28,16.69,0.797278262224089
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,70.0,0.0,0.0,940.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.09617,25.736065,14.045335,37.36,25.5,13.33,0.7981463474600806
0.0,4.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,80.0,0.0,0.0,350.0,0.0,150.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.18528,41.198917,25.094532,47.02,41.1,25.87,0.7990323374825039
0.0,0.0,0.0,130.0,0.0,0.0,0.0,23.0,0.0,0.0,420.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.91758,4.4277754,-31.900309,45.45,3.84,-31.8,0.7993829783371292
0.0,0.0,0.0,464.0,0.0,0.0,45.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.20519,-2.919238,-25.8562,35.01,-2.33,-26.36,0.7994469069180239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,510.0,0.0,0.0,0.0,0.0,270.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0527,32.511505,26.137154,45.87,31.82,25.78,0.7994481586778813
0.0,350.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,450.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.156666,-0.010268259,-0.71279967,37.99,0.7,-1.04,0.799573977916228
0.0,0.0,0.0,230.0,0.0,0.0,0.0,15.0,0.0,0.0,391.0,0.0,0.0,0.0,345.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.00398,2.372655,-35.270187,43.2,2.04,-34.57,0.7995911425078984
0.0,0.0,0.0,0.0,14.0,0.0,196.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.934544,20.316673,32.89417,61.46,20.92,32.89,0.8000780774632738
0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,534.0,0.0,0.0,117.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.51267,26.919094,5.7215405,42.74,27.05,5.56,0.8001552699424063
5.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,650.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.368267,-0.6795383,-37.88082,52.92,-1.02,-37.41,0.8012465470960944
0.0,0.0,0.0,0.0,40.0,0.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.33255,-34.009457,65.249695,76.61,-33.57,65.86,0.8016065223135391
0.0,0.0,0.0,1023.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.447092,1.9254243,-21.978434,31.04,2.52,-22.33,0.8017749610257869
0.0,0.0,0.0,350.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.136333,-13.367767,-32.165703,50.29,-12.61,-31.95,0.8027156674288457
0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,17.0,0.0,0.0,748.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.49731,48.807262,25.198723,45.12,49.26,24.97,0.8031360370509505
